 0.730862, 0.367041, 0.678549, 0.612066, 0.993525, 0.836469
 0.73193, 0.368098, 0.684907, 0.617319, 0.993564, 0.837661
 0.732999, 0.369156, 0.691264, 0.622572, 0.993602, 0.838853
 0.734067, 0.370214, 0.697622, 0.627825, 0.99364, 0.840045
 0.735136, 0.371272, 0.70398, 0.633078, 0.993679, 0.841237
 0.736204, 0.372329, 0.710337, 0.638331, 0.993717, 0.842429
 0.737273, 0.373387, 0.716695, 0.643584, 0.993755, 0.843621
 0.738341, 0.374445, 0.723052, 0.648837, 0.993794, 0.844812
 0.73941, 0.375503, 0.72941, 0.65409, 0.993832, 0.846004
 0.740479, 0.37656, 0.735768, 0.659343, 0.993871, 0.847196
 0.741547, 0.377618, 0.742125, 0.664596, 0.993909, 0.848388
 0.742616, 0.378676, 0.748483, 0.669849, 0.993947, 0.84958
 0.743684, 0.379734, 0.75484, 0.675102, 0.993986, 0.850772
 0.744753, 0.380791, 0.761198, 0.680355, 0.994024, 0.851964
 0.745821, 0.381849, 0.767556, 0.685608, 0.994062, 0.853156
 0.74689, 0.382907, 0.773913, 0.690861, 0.994101, 0.854347
 0.747958, 0.383965, 0.780271, 0.696114, 0.994139, 0.855539
 0.749027, 0.385022, 0.786628, 0.701367, 0.994177, 0.856731
 0.750095, 0.38608, 0.792986, 0.70662, 0.994216, 0.857923
 0.751164, 0.387138, 0.799344, 0.711873, 0.994254, 0.859115
 0.752233, 0.388196, 0.805701, 0.717127, 0.994293, 0.860307
 0.753301, 0.389253, 0.812059, 0.72238, 0.994331, 0.861499
 0.753788, 0.392467, 0.812712, 0.727601, 0.994372, 0.863608
 0.754275, 0.395681, 0.813365, 0.732822, 0.994414, 0.865718
 0.754762, 0.398895, 0.814018, 0.738044, 0.994455, 0.867828
 0.755249, 0.40211, 0.814671, 0.743265, 0.994496, 0.869937
 0.755736, 0.405324, 0.815324, 0.748486, 0.994538, 0.872047
 0.756223, 0.408538, 0.815976, 0.753708, 0.994579, 0.874156
 0.75671, 0.411752, 0.816629, 0.758929, 0.99462, 0.876266
 0.757197, 0.414966, 0.817282, 0.76415, 0.994661, 0.878376
 0.757684, 0.41818, 0.817935, 0.769371, 0.994703, 0.880485
 0.758171, 0.421394, 0.818588, 0.774593, 0.994744, 0.882595
 0.758658, 0.424608, 0.819241, 0.779814, 0.994785, 0.884704
 0.759145, 0.427822, 0.819894, 0.785035, 0.994827, 0.886814
 0.759632, 0.431036, 0.820547, 0.790257, 0.994868, 0.888924
